alpha;X;Y
39.5189249826156;1;1
122.15197087756658;0;1
34.833148745615624;1;1
83.58663410772253;0;1
43.54350162435614;1;1
82.3231914578982;0;1
177.50656325081417;1;0
22.56518200428487;1;1
77.2655937766339;0;1
53.57916254826224;1;1
122.10622669316038;0;1
144.24684742509777;1;1
24.333444962810095;1;1
167.10342494674723;1;0
9.136151610447897;1;0
162.65701276429738;0;1
60.277722857505736;0;1
132.18383487486588;0;1
47.787085395550385;1;1
95.08729450954799;0;1
161.19653543193942;0;1
107.89022713554185;1;1
22.784520485796964;0;1
35.30156655290484;1;0
130.69487290570893;1;0
46.668505803259976;0;1
166.24714537401866;1;1
21.481096056777393;1;1
104.86021749741603;0;1
159.73362963764205;0;1
102.75012301981504;0;1
57.6701622462514;0;1
157.88666437819012;0;1
152.98291774469067;1;1
60.15978419117043;1;1
59.96674076324828;1;1
31.04102217677903;1;0
90.96154273373665;0;1
33.27019819717255;0;1
133.64304683426354;1;1
19.414714506042298;0;1
7.006264442483965;1;1
137.0312161270689;1;0
45.10593666758267;1;0
163.6218286974472;1;0
56.1081745996765;1;0
98.58719722406106;0;1
69.0550947779554;1;1
12.049806955714049;0;1
37.00960098249016;1;1
149.22196144926275;1;0
174.7702835122721;1;0
141.20908196572594;1;0
67.3382175073546;0;1
124.00034271569676;0;1
60.169525151797444;0;1
94.80356857942552;1;1
37.0864094629032;1;0
61.442887481148375;1;0
43.839131563158;1;1
32.93175330813802;0;1
157.36515581941086;0;1
177.7246275762757;0;1
160.25932401611786;1;1
131.70960086657;1;0
34.62805935223622;1;0
71.347561976336;0;1
72.0308348579954;0;1
83.3776229089451;0;1
153.01862117650245;1;1
74.75428722728422;1;0
71.34715274783746;1;1
4.1191378705308175;1;1
113.4804199037875;0;1
12.425728575981509;1;0
38.07101935242687;1;1
68.1932089296572;0;1
19.59826872086943;1;0
110.5297267813252;1;0
153.66284509678044;1;0
170.77130088815645;0;1
58.72061182042542;0;1
58.810162001658995;0;1
119.1303315379049;0;1
133.63627875126528;0;1
110.00881528886296;1;0
96.00761745175005;1;1
1.592226651905102;0;1
34.14202431679079;0;1
109.5271389318427;1;0
137.20752098268213;1;1
51.06714505509869;0;1
114.29153275289022;1;0
161.48403585863542;1;0
103.08507760098475;1;1
27.793075506767323;0;1
7.2487595887201834;1;0
163.1588212898872;1;0
26.64956059941999;0;1
27.58034828308152;0;1
36.99327797566483;0;1
169.28450782345823;1;1
159.36827329570906;1;0
78.99100753080522;0;1
77.80151398956414;1;0
56.497493319432806;1;0
130.98420805660885;1;1
136.20968756782133;1;0
33.15477487554004;1;1
3.9707592018990168;1;1
33.83999164889844;0;1
23.947238256224956;1;0
134.13062213816505;1;1
112.37475793413027;0;1
10.979120783442651;0;1
133.48699032525354;0;1
132.4203434551861;1;1
97.52568686505752;0;1
57.65425091513266;1;1
15.300410281103165;1;0
113.46719179955385;0;1
159.35418314752047;1;0
0.22952569689915325;1;0
58.96615191930856;0;1
77.21094232445824;0;1
94.41173126102433;1;1
154.22422984864443;1;1
122.4204754263998;1;1
47.31625360858542;1;1
162.67699625357946;1;1
23.193729758209106;1;1
98.44353294154186;0;1
