alpha;X;Y
145.50462914623432;0;1
166.36959315441484;1;0
18.626357577191417;1;1
142.9207981633429;1;0
152.41705017329133;1;0
13.990141292772027;1;0
139.52026544613432;1;1
11.45629717632284;1;1
150.27898022176308;0;1
58.446226277360026;0;1
147.87750009149815;1;0
175.25171484234255;1;0
98.28737869722113;0;1
162.31258353872803;1;1
34.13988498897046;1;0
41.74249478571408;1;0
151.22254626928046;1;1
174.458810360832;0;1
47.05918709158986;1;0
94.56974891149352;0;1
171.7924355554733;1;1
149.28400027432033;1;0
172.5366229353072;1;0
105.78345650375383;0;1
149.57359088635127;1;0
84.26272791488309;1;1
78.29670977921286;0;1
58.900584744765126;1;0
82.39803404891364;1;1
121.31947699467801;1;0
87.0506447311958;1;1
163.18142116226412;0;1
89.0587944151501;1;1
113.77416770632918;1;0
160.47046023706434;0;1
82.43854536385288;1;1
48.59780824854737;1;1
13.678347501296477;0;1
167.88313208344172;1;1
123.77672984866844;0;1
122.67294225033753;1;1
49.22322992615041;0;1
140.92792659742452;1;1
134.9098089362367;1;1
5.942354338711711;1;1
129.07090209011227;1;0
19.017481720548215;1;1
149.1177787153819;0;1
61.694614056758454;1;0
57.92570695690622;1;1
94.4365198521244;0;1
116.04053142507684;1;0
97.8439804049535;1;1
159.5325104821097;0;1
31.63141760592297;1;0
21.010892422687178;1;0
160.45147978307034;1;0
67.48350616594496;1;0
101.12722929419617;1;0
152.40669376900954;1;1
143.85863270330265;1;0
120.5984498671929;0;1
165.21838503956582;1;0
42.92607070226489;0;1
94.55781888564445;1;0
151.1945806083898;1;0
159.31383927178197;0;1
63.87833841354494;1;1
10.16489720182883;1;1
152.84190625148932;1;1
59.467172524050596;1;0
19.071651743043713;0;1
117.28268556276392;0;1
148.31362114069245;1;0
35.97398111445064;1;0
160.26376393252448;1;1
17.280791508902496;0;1
38.853218185684035;1;1
10.882877112636528;1;0
88.70335197223866;1;0
160.466095292192;1;0
27.0928769199994;1;0
166.6922003761157;0;1
47.991888382137184;1;0
112.82944056074628;1;0
149.47174309196907;1;1
126.93247921078242;0;1
74.9390043293242;0;1
117.42268048599371;1;0
57.94103997723425;1;1
60.543769558446655;1;1
159.21255931997615;1;0
51.59609321723829;1;0
45.400166280423875;1;0
159.18428946180137;1;1
177.03888405342468;1;1
11.847958675558932;1;1
33.96980333456698;0;1
60.50887006366849;0;1
147.37367400780963;1;1
31.83406304405136;1;1
157.93726139737595;1;1
119.73011147598469;0;1
6.377257495701592;0;1
54.77762790521323;0;1
143.97407941300364;0;1
70.76797145156286;1;1
126.95169037196722;0;1
142.90003591064445;1;0
13.217883829593669;0;1
114.07477007481687;1;1
171.42082873298364;1;1
20.479917083120053;1;1
166.03504039530458;0;1
171.92294137413018;1;1
61.024472544580604;1;1
122.38793354532149;0;1
22.444379534194784;1;0
42.75304436096697;1;0
3.2972181780986043;1;1
126.58100262135433;0;1
131.9102358595816;0;1
178.39092946907328;1;0
90.52202635312305;1;1
153.13333410729277;1;1
96.04417306067164;1;0
105.23526412015107;0;1
123.21753135747255;1;1
112.86651459408839;1;0
90.30710880588623;0;1
135.0776534732551;1;0
115.49458724910893;1;0
20.7551872324524;1;1
32.1351740034481;0;1
86.97510349736051;1;1
154.69977446145143;1;1
135.17447309292135;1;0
155.82561107661385;1;1
46.931418200144115;1;1
66.78453688035388;0;1
66.71760451861985;1;1
53.18786339877901;1;1
21.836525389230207;1;1
63.415591970888;0;1
152.00878636317205;1;0
96.67353115112887;1;0
104.13545838841137;0;1
117.89381536295609;1;1
90.26150329538106;0;1
40.538267912189795;1;0
1.160638383502286;1;0
84.31146444274836;0;1
110.87630030434804;1;1
131.18843872828774;1;0
4.607073347550619;1;1
58.64694281691607;1;1
77.27888690234765;0;1
79.40345978060807;1;1
150.19659243686934;1;0
13.240454920762348;0;1
152.9269002068081;0;1
113.64412623943484;0;1
35.80799699028977;0;1
106.44858684412276;1;1
114.52209958349113;0;1
34.1445865671877;1;0
176.43208838226306;1;0
177.89904152583742;1;0
56.16573200274424;1;0
50.45043559311907;0;1
21.026873077208307;1;0
69.17134140130075;0;1
158.11652996966362;0;1
90.36533032000992;0;1
1.1219079029411372;1;1
80.21620578512521;1;1
35.7300953422161;1;0
17.230275292149944;0;1
38.19847222445516;1;1
166.49343350615715;0;1
70.95004843310511;1;0
20.83406907743275;1;1
119.86050562176277;1;0
121.29150536194926;1;0
126.09777873692647;0;1
25.677066293196262;1;0
18.487687350042492;0;1
160.16837369585056;1;0
62.60504981373339;1;1
19.461186317732537;1;0
178.5655729387719;1;1
102.3407876304514;0;1
69.96430880521673;1;0
23.61445952229194;1;1
100.91121480026594;1;0
88.06353023341488;1;0
105.04095622943488;1;0
42.47025693455702;1;0
47.10883273869726;0;1
84.86128499602805;1;1
17.803113199031312;1;1
45.83461329701184;1;0
124.93006923142157;0;1
63.40416710502323;1;1
79.56200760013441;1;0
83.67778216950495;1;0
27.651118574909244;1;1
17.294334120589983;1;0
17.540889297278277;1;1
18.747367943756895;1;1
48.25201952073593;1;0
64.2306591024431;1;1
108.06602084561042;1;1
118.64604639561308;1;0
72.18940560603585;1;1
162.83471060426604;0;1
173.95880959034073;1;0
137.09972837469013;0;1
77.09503802011434;1;1
123.1797773492305;1;0
0.8904343609682885;1;1
153.2089956307055;1;1
146.4079623395506;0;1
72.21550481502625;1;0
161.78109482612473;1;0
119.50483859431611;1;1
14.663964821471714;0;1
106.37425992792741;0;1
56.47261152710655;1;1
104.20774181944093;1;0
57.15666334748726;1;0
166.1681203455196;0;1
71.57989884675005;0;1
65.77939625161481;0;1
136.72860210752006;0;1
174.45470697945672;1;1
176.73067957612858;1;0
133.93193924630734;1;1
95.58601308897323;0;1
113.46067199521728;1;1
164.40078292876152;1;0
167.61364323133571;1;0
71.45515306967893;1;1
47.37852221255155;1;1
127.29254495929389;0;1
43.68880619859818;1;0
103.35582537708434;0;1
143.87569210427517;1;0
113.19539167807763;1;1
114.9470280073823;0;1
91.40863304050811;0;1
146.37469147397397;1;0
139.49773552262363;1;0
147.5991120778118;1;0
177.6450165440649;1;0
7.261691630869203;1;0
128.17014830842933;0;1
165.95934749886783;1;1
148.82129057146923;1;1
15.50134117373008;1;0
128.45104254611257;0;1
69.65750446647877;1;1
106.97808294299989;1;0
58.730360989146995;0;1
10.81204446822731;0;1
152.34583611394112;1;1
148.51890687917967;1;0
30.40879900968764;0;1
85.74267293326052;0;1
119.7547077292362;0;1
134.1002101579601;0;1
17.69649720216634;1;1
156.07499513352968;0;1
42.586024114543974;0;1
24.459546009090086;0;1
79.07427728060924;1;1
8.083885512034414;1;0
83.2422817377059;1;1
110.12614322170819;1;0
48.07444165501116;1;0
57.61301422797659;1;1
41.39742465404311;1;1
12.256820603012656;1;0
162.41799930160204;1;0
63.1490624159249;1;0
168.84478746584008;1;0
172.90471514348533;1;0
174.1888100880625;1;0
172.79587661718557;1;1
88.61705495939769;1;1
4.143706520356762;0;1
125.14726073748038;0;1
39.34347571477832;1;0
154.54503627620076;1;0
66.07524271698563;1;1
8.227449452904313;0;1
162.22667810972294;1;0
13.004121041847366;1;1
61.096594356509385;1;0
127.20479771214256;1;1
31.39079707120157;0;1
59.72659049822043;1;0
127.77920262254592;1;1
179.56197641142683;1;0
