alpha;X;Y
125.37544604414178;0;1
164.1275133606329;0;1
78.1363209774104;1;0
66.48850469003622;1;0
114.36101622511913;0;1
8.905993246362323;1;0
141.02902441932326;1;1
7.870193559811378;1;1
167.51843188758687;0;1
56.20125169448587;1;0
87.75462362221181;1;0
36.748365121370576;1;0
128.79269031137733;1;1
170.35671657686245;1;0
2.119762751460905;1;1
112.82928207498028;1;0
151.5560633673031;0;1
79.436552140724;1;1
166.69515275912397;0;1
96.95836385221446;1;0
72.7881853405777;1;0
173.42575190998238;0;1
6.763851004039159;0;1
134.8931686797124;0;1
77.01451328712164;1;0
144.51237858883857;1;1
148.80389382048295;0;1
144.41135083818304;1;1
0.3828664450413788;1;1
145.49037693055777;1;1
71.48147593162803;1;0
95.38550644396818;0;1
121.54052447890678;0;1
99.23816071136268;1;1
76.99159666193069;1;0
105.48627737115976;1;0
160.08989141729822;1;0
52.32370611974905;1;0
88.35775136176309;1;0
170.64683494167846;0;1
171.3036861328156;0;1
111.32816917954572;0;1
17.055388047987144;1;1
75.17417013481165;1;1
102.34257411748773;0;1
42.31817635903503;1;0
12.162692886797837;0;1
31.10500858746104;1;1
16.477340889904475;0;1
163.08392066235103;0;1
155.374188838116;0;1
123.44961254760362;0;1
17.52284950154697;1;0
144.32663169955939;1;1
138.60087111101546;1;1
50.4397938138155;1;0
143.71110046374218;0;1
38.990716855384306;1;1
50.85627149781223;1;0
104.34559247392924;1;0
171.4242211581756;0;1
29.781445873393924;1;0
177.54245682107302;0;1
88.43894947645613;1;0
83.07320081521448;1;0
150.07527395783896;0;1
26.01964800678762;0;1
122.79713227192818;1;1
2.6335904711427838;1;0
177.85111716277495;1;0
166.66931111941366;1;1
56.78028736218972;1;0
70.0177535038942;1;0
133.908331396345;1;1
172.18218564104743;0;1
104.91938400890788;1;0
149.6948970027723;1;1
124.68167605077514;0;1
129.26745375014556;1;1
120.68051453293259;0;1
164.22290185929884;0;1
93.85458815271534;0;1
113.21061700360009;1;1
139.15364749935898;0;1
179.39028711348752;1;1
59.60633536867395;1;0
44.50647741152154;1;0
108.67994461782754;0;1
78.29271797880823;0;1
112.30272388673832;0;1
125.26733994193519;0;1
21.83021515579211;1;0
3.2695777518977764;0;1
122.19927089550731;0;1
28.948568943189617;1;0
177.86766197996423;0;1
94.54928264993491;1;1
43.90667644488825;1;0
99.33495055155011;0;1
58.518757681256304;0;1
172.05650649945488;0;1
151.3552839702641;1;0
149.49952479989747;0;1
175.02408220861304;0;1
127.03069315224883;1;0
165.4461534977099;1;1
42.18810989349972;1;0
121.03926078201587;0;1
116.1581313486768;0;1
85.38474350777553;1;0
