alpha;X;Y
137.63700315878165;0;1
127.39614599616112;1;0
40.35271511811463;0;1
84.80731367575927;0;1
117.49795928768059;0;1
105.59869848370266;0;1
77.81274341312725;0;1
136.41820764015958;1;0
122.22905565794706;0;1
170.9207916376431;1;0
22.943169879308986;1;0
40.199961181025714;1;0
146.0961042297515;1;0
2.6833503004772163;1;0
36.5285305173791;1;0
147.8630701956089;1;0
91.11793523208227;0;1
83.97179543250375;0;1
42.72918290970703;1;0
4.671878498120295;1;0
131.441913601257;0;1
76.31200192759212;0;1
43.386480855304335;0;1
145.44148997105557;0;1
44.43301367926099;0;1
61.831574741734656;0;1
72.15521233447694;0;1
30.54615050648055;1;0
2.471676289859255;1;0
166.36776618453078;1;0
157.4729433116872;1;0
147.1333959809716;0;1
166.5522608944464;0;1
158.64396138297835;0;1
122.85113464340706;0;1
162.4265711640757;1;0
37.06679495382781;0;1
88.23672188930773;0;1
136.38794601476278;1;0
8.766455804844002;1;0
24.217090705120533;1;0
164.0483087640721;1;0
7.271780589430945;1;0
161.15061218819048;1;0
114.38863392501882;0;1
126.54533788413657;0;1
54.26807500866928;0;1
12.647473890116267;1;0
67.66556648744017;0;1
100.45748148789956;0;1
17.333243672179837;1;0
79.77183434985254;0;1
17.2356240611684;1;0
73.29599583687508;0;1
39.54608211293781;0;1
11.609507088719928;1;0
84.15401850556783;0;1
129.0372575704693;0;1
125.86568341220631;1;0
102.90081197744294;0;1
51.27866202624031;0;1
170.7733091032272;1;0
77.56647839437156;0;1
64.53831424882009;0;1
85.94368116462964;0;1
149.90669181528781;1;0
90.04716026152974;0;1
171.0463564854605;1;0
62.77403627483497;0;1
146.36569904012467;1;0
107.83252262256954;0;1
92.22298404763482;0;1
89.42026305791362;0;1
92.68736599489245;0;1
118.10650178598654;0;1
25.466395412818574;1;0
152.7168107111923;1;0
119.49681734488327;0;1
132.25141995737877;0;1
65.03458627868659;0;1
46.958534584945006;1;0
78.55941687160812;0;1
159.09727468714837;1;0
133.2333155178409;0;1
104.38403682616976;0;1
178.09064960579386;1;0
132.96333417848564;1;0
174.23712060159917;1;0
164.76123455784696;1;0
46.57697415496816;1;0
131.274656251632;1;0
48.78596861761593;1;0
164.27715754735613;1;0
81.8582918914502;0;1
170.26443782998567;1;0
88.82089469675299;0;1
13.489391571645408;1;0
75.54394948092306;0;1
127.86073107852988;1;0
169.00998246334476;0;1
74.94591353383781;0;1
75.5949030137958;0;1
165.3077113027671;1;0
74.36668665925548;1;0
17.732766738246813;1;0
15.664384475718641;1;0
32.29916271626365;1;0
161.82339691211362;1;0
152.52223498280958;1;0
141.20515267744832;1;0
173.93671117761957;1;0
64.51614341014603;0;1
177.79682930145574;1;0
159.51085042935546;1;0
3.6445198384516964;1;0
164.75443675450288;1;0
37.477933246150954;1;0
145.41466922151628;1;0
81.20434083413105;0;1
110.06055226737169;0;1
43.341574517318364;1;0
51.08515614660038;0;1
2.3874684516879707;1;0
103.99926661634198;0;1
175.6716761561066;1;0
70.29908477418932;0;1
74.63147530266684;0;1
60.87779105559323;1;0
161.5436826877164;1;0
141.09069561287933;1;0
138.99406222538036;1;0
168.88675524688793;1;0
115.80889193977615;0;1
131.12265712193357;1;0
89.22143003219357;0;1
89.48652272241017;0;1
106.62312634572304;1;0
169.6362458486543;1;0
141.0463391600947;0;1
99.96238695541487;0;1
83.948462798436;0;1
106.1018371360479;0;1
50.91221152176273;1;0
104.22144203235274;0;1
155.4701594200204;1;0
109.43819705678881;0;1
42.75213477361851;1;0
99.65060687981006;0;1
114.20194803337316;0;1
39.14353681289957;1;0
138.42267882581976;1;0
139.89329865884594;0;1
159.9178891521366;0;1
25.177034088457848;1;0
109.24878363536781;0;1
174.82608553643254;1;0
8.882101459864124;1;0
151.98844431645725;0;1
28.95371107445205;1;0
106.04946933731244;0;1
40.224001380304834;1;0
175.28052990255276;1;0
10.312301760527575;1;0
142.6917855467599;1;0
168.3094809181601;1;0
157.3115056531551;1;0
150.6210964175867;1;0
46.84437668956545;1;0
164.0591898831111;1;0
178.95578748141733;1;0
132.33157269625175;1;0
158.71427500169528;1;0
28.43676205453993;0;1
121.0515762630283;0;1
165.24517374177523;0;1
164.99903641949246;1;0
132.19277548363652;1;0
53.596860090817685;0;1
76.30291828720877;0;1
140.2564103876686;1;0
111.96375121706826;1;0
124.18588965379622;0;1
110.27999821819706;0;1
178.81777826152833;1;0
22.753246670176182;0;1
109.72916425801658;0;1
172.3902587050726;1;0
64.28978021922391;0;1
80.578366834029;0;1
85.17813533886792;0;1
129.67021699858702;0;1
115.15509552258193;0;1
3.277857024406967;1;0
164.22639386942643;1;0
65.13184460054086;1;0
57.21980215838401;0;1
168.76568021327367;1;0
125.07338455226521;1;0
114.30031839649267;0;1
51.74664608306276;0;1
99.08252110997527;0;1
4.714388223074675;1;0
114.99412374356076;0;1
101.15901078076809;0;1
104.44249440960792;0;1
33.54966548362443;1;0
7.708698504333751;1;0
44.22155470716673;0;1
122.07163448352898;0;1
124.09549312155823;0;1
3.7545786720489915;1;0
60.371688553336924;0;1
132.43800915478653;0;1
15.860748589271257;1;0
86.41976509710513;0;1
9.279513157496712;1;0
67.02036337273316;0;1
115.82443259679093;0;1
77.341308472043;0;1
130.47779624036403;1;0
82.10581741102493;0;1
49.981145057320674;1;0
16.63747104463258;1;0
130.43255076622256;0;1
175.7649614469522;1;0
118.28028306271165;0;1
162.90759600057444;1;0
44.32021397405637;0;1
90.62295262925996;0;1
47.33784293364119;0;1
45.09532724388797;1;0
128.48141499787084;0;1
115.62877324643046;0;1
82.73496693913629;0;1
101.37619293955666;0;1
14.954508473341656;0;1
53.38220822463539;0;1
108.16739053202062;0;1
108.36648016153153;0;1
63.58277736734371;1;0
90.32115041889233;0;1
149.1013637694749;1;0
147.11499019589323;1;0
40.85720604932234;0;1
160.07809831279258;1;0
54.98970923182023;0;1
130.8487112454027;1;0
120.46764267430038;0;1
135.41713701031415;0;1
14.910450754130997;1;0
165.24563010963357;1;0
53.61378754642541;0;1
38.94571465472412;0;1
1.709973308002699;1;0
62.19935825242945;0;1
95.97633139762426;0;1
91.77492552890446;0;1
30.10861896458067;0;1
147.62997260301975;0;1
111.74542894378843;1;0
85.49815836498932;0;1
115.65855347674788;0;1
41.15983887611305;1;0
34.32398584741152;0;1
47.93430220596737;1;0
13.462448267199862;1;0
11.117039400619696;1;0
46.812341139338436;1;0
25.90674901645597;1;0
104.54381008094529;0;1
3.126227486087443;1;0
168.36455631783318;1;0
121.51910046454304;0;1
130.00150985413407;1;0
137.15531249715397;1;0
125.90962963585123;0;1
5.334138850009243;1;0
148.38139671817723;1;0
93.95256872088912;0;1
19.44404883762529;1;0
111.86293384749587;0;1
16.46216327390073;1;0
169.45788922231003;1;0
42.60727925616926;0;1
10.350494698416451;1;0
177.41170080176593;1;0
55.17766707664349;0;1
7.817271647749006;0;1
129.19065825712417;1;0
36.88888640639118;1;0
107.99553348640372;0;1
10.690621580362889;1;0
21.806115625224585;1;0
15.074040806760483;1;0
114.98786689771582;0;1
120.27627264776848;1;0
40.093953172041864;0;1
21.641020786602247;0;1
4.910265631062778;1;0
172.1421389261338;1;0
131.89007932910187;0;1
90.08965147741206;0;1
104.05984154230381;0;1
139.45926339656805;1;0
37.830994042700965;1;0
12.685949059717503;1;0
173.5523147340657;1;0
31.3680946596508;1;0
165.86840473475323;1;0
34.26475153906673;1;0
93.06505535769519;0;1
31.098593487447758;1;0
141.91577289118092;1;0
160.0627865562304;1;0
88.13782677402301;0;1
48.46751895556164;0;1
151.67813049038057;1;0
42.09499656105842;1;0
13.998109475899383;1;0
11.120606334416843;1;0
29.841391733335602;1;0
44.78808810739327;1;0
29.279105300124264;1;0
40.06834628868755;1;0
88.47969167629981;0;1
124.91919023804516;1;0
9.883665530892294;1;0
73.39244542455997;0;1
170.89455581199715;1;0
15.881987771081512;1;0
60.31415075549837;0;1
65.47182040744148;0;1
7.693023938297083;1;0
122.75114432870582;0;1
25.264925061049365;1;0
100.27421540023711;0;1
166.27397198700422;1;0
164.85863082032472;1;0
105.81686914335697;0;1
103.43568051428684;0;1
173.73597506178197;1;0
152.02118281885504;0;1
41.72611593396418;1;0
135.37812259618642;0;1
73.00811079769294;0;1
145.5645222341668;0;1
110.26199500152485;0;1
32.784365511472856;1;0
146.13537662497498;1;0
17.141916868624108;1;0
165.1709339201606;1;0
146.80295373871502;0;1
174.38718176455765;1;0
22.880841406687694;1;0
17.967520612706306;1;0
85.77676568134545;0;1
165.84324946419676;1;0
121.64975394022278;0;1
51.26482705577765;1;0
143.05841948279766;1;0
89.70844708660589;0;1
73.36062601806057;0;1
84.89893254693027;0;1
4.1770661239828755;1;0
169.40433888668602;1;0
137.50765646688296;1;0
58.85553011498021;0;1
112.24342410432924;0;1
143.21622745203965;1;0
22.24986324172925;0;1
160.41115626948627;1;0
88.92080806580961;0;1
122.20608440694068;0;1
107.63757471265986;0;1
124.08846208446512;1;0
120.58375055379533;0;1
172.34668400673792;1;0
132.85991701287995;0;1
101.23947103622224;0;1
155.2964920904912;1;0
179.07706137558435;1;0
29.37337629930276;1;0
13.492256793177642;1;0
41.809095347823316;1;0
51.251057925110615;0;1
123.14292273007567;1;0
109.38730678652391;0;1
178.899837323491;1;0
165.66325975153896;1;0
73.06807212223978;0;1
86.4462652018433;0;1
8.617511043688824;1;0
