alpha;X;Y
167.60460845572987;1;0
55.24226438261533;1;0
92.27651194031814;1;1
102.72070690696698;1;0
50.76033165320652;0;1
107.77027648183387;1;0
63.29064128605146;1;0
124.47740389608508;0;1
83.12552150728352;1;1
93.93129622653893;1;1
39.74496742274036;1;0
84.16787754476823;1;1
3.4561389003902487;1;1
159.18753000407185;0;1
79.49141111783452;1;0
55.304112834135836;1;0
135.24322509150588;1;1
76.7752194327608;1;1
123.53385715823092;1;1
14.175523717744209;0;1
127.00570361349389;0;1
54.11632339986677;1;0
132.19890589277114;0;1
108.01464582916124;1;1
113.25064834774074;1;0
162.42693507460038;0;1
150.3310843678218;0;1
156.86552704673494;1;1
24.030778801944827;0;1
169.42117093570997;1;1
168.4854466076123;1;0
26.627040714215198;1;0
162.53427906967755;1;1
156.3676887951454;1;1
168.09532878213463;1;0
79.91988775049819;1;0
172.298318751609;0;1
22.940360095335215;1;1
132.00386440246507;1;0
28.462525898312308;1;1
91.40813294806489;0;1
159.44723358158893;0;1
57.0193886738075;1;0
116.4919099973458;1;1
30.687342772569487;1;1
60.12969531249853;1;1
15.221091311204393;1;1
96.48713945643321;1;0
21.028869873857314;1;1
92.77349903109537;1;1
113.25839929071314;0;1
1.4033319501196706;1;0
160.50298045823348;1;1
177.05755069812534;1;0
79.00599505768008;0;1
154.4506514226097;1;1
86.15863458202588;1;1
80.54786045989799;1;1
28.981987307938876;0;1
139.32582924611637;0;1
0.02818176764985525;1;0
122.85182878337994;1;1
147.5142982222269;1;1
174.84921168398827;1;1
165.8943414744343;0;1
156.13246115019663;0;1
95.90530744760365;1;1
46.40123509699743;0;1
18.774563588382854;1;0
178.09384513637224;0;1
114.88327183142987;0;1
90.5491067769398;1;0
130.01177276246284;1;0
111.37834249260095;1;0
89.92264387077213;0;1
167.84443236857888;0;1
3.5151445159191974;1;0
128.04533657660286;0;1
114.14628232212739;1;0
80.4573799387655;1;0
49.08496201595381;0;1
32.37772186698506;1;0
81.02364618699981;1;1
57.92505733122991;0;1
15.248713892445991;1;1
37.39979240155108;1;1
14.524010291154914;1;0
36.818068784817996;1;1
64.58204692726785;1;0
102.45091144475745;1;0
116.10625083365998;1;0
105.53347327988953;1;0
174.50373374073504;1;1
175.31636965679655;0;1
156.17773214509486;0;1
85.07528343618218;1;1
177.27352308855347;0;1
22.98338706049564;1;1
126.85656941260694;0;1
9.18422237303648;1;1
12.164134773863102;1;0
155.30421462842324;1;1
31.691754509108414;1;1
153.46102997338733;1;1
9.675933062891424;1;0
86.00535553040051;1;0
108.89526816905645;1;0
159.64086487508237;0;1
11.104491473177358;1;0
10.105460440973582;0;1
65.02908213082416;1;0
135.02752101614755;1;1
69.71825625812974;0;1
82.73920156323697;1;0
131.4498987172666;0;1
98.55037275154238;0;1
96.74705036472223;0;1
15.132861453716533;1;1
