alpha;X;Y
97.37883090967476;0;1
64.08453449927005;1;1
65.07429303420571;0;1
15.963287781174731;1;0
56.75204935228895;1;1
109.22941724896641;0;1
151.83738373010817;1;1
119.16342211823596;0;1
156.7160113009868;1;0
79.98624379176832;0;1
44.16876841513667;0;1
38.26345361350205;1;0
77.9355456969288;1;0
24.937033617324442;1;1
53.21675743097105;1;1
92.03424432323214;1;1
128.675710193457;1;1
10.246340990494897;1;1
71.25864826566986;1;1
6.991349138398428;1;1
98.15495948204915;0;1
160.18346971910856;1;1
103.21932806328248;1;1
97.23543458716996;1;0
95.81297925456572;1;1
19.544985559980784;1;0
158.43708433493487;0;1
114.69243147677327;1;0
163.8254376880174;1;0
147.75003706116976;1;0
103.29401960421568;1;0
55.280418745502196;0;1
97.64793658305749;1;0
114.87667003067361;1;0
93.58273673771488;0;1
95.73303155279538;1;0
101.43260695760391;0;1
3.0247777835007517;1;0
173.20875931118564;0;1
109.40406088771621;0;1
46.23868816320995;1;0
61.73264752817926;1;1
4.664821380011965;1;1
107.7818378018262;1;0
82.79768627688418;1;1
174.2456965596178;1;0
6.964874259822455;1;0
168.8993392341174;0;1
140.64373174418995;1;0
119.04588667582176;1;1
100.43781282936504;1;1
89.09411115975662;0;1
100.19293908873023;0;1
91.29551549914456;0;1
36.0391706824775;1;1
64.07616233160155;1;0
42.17146355693437;1;0
146.31184528814828;1;0
116.80308941820596;1;1
15.218249508154653;1;0
9.8224001973942;0;1
55.71126842923624;1;1
20.860745432848077;1;0
79.4833137016344;1;0
91.41087453862954;0;1
32.07875556305848;0;1
154.39525955764108;1;1
108.31632384978492;1;0
31.921929914686643;1;0
161.77214393577805;1;0
80.52395528391973;0;1
52.49620923280773;0;1
46.872824666767585;1;0
6.53742460148621;1;0
88.23719973718228;0;1
86.21138904710979;1;1
105.25637382676209;1;1
173.6706461801149;0;1
177.84246013597942;1;1
43.369764996899754;1;1
7.476426456472172;1;1
26.922144060257935;1;1
5.77180535684453;1;1
36.23492925478229;1;0
45.89696190711829;1;1
38.97279754952258;0;1
155.98670077090978;1;0
60.04258035328905;1;0
96.53071014969443;0;1
113.31405745554352;1;0
111.09304994072555;0;1
178.471452559158;1;1
22.633620810576637;0;1
3.648753975484005;1;1
14.027550703836141;0;1
67.70828321058409;1;1
5.912946425023373;1;0
99.27469862936222;1;0
178.8993902535031;0;1
77.4965085290814;1;1
37.722424355696845;1;0
173.61694263806962;1;0
124.38464269823868;1;0
103.04690145679245;1;0
135.3369090872573;0;1
36.99793031854761;1;1
91.23755698972253;1;1
113.53826670160427;1;1
7.518216563409796;1;0
100.07022344315051;0;1
164.12453526047418;1;1
166.92594563725277;1;1
42.74617137704881;1;0
152.0712595561741;1;0
50.676205150682854;1;0
18.80221360520186;0;1
155.99438507031684;1;0
22.70581337397448;0;1
52.94480044663116;1;0
160.0954854248734;1;0
148.89602377989675;1;1
87.79579503093181;1;0
148.6494321370377;1;1
49.05180759372901;1;1
15.966718971241683;1;1
160.16463073115602;0;1
46.812398139190734;1;0
125.2133480163024;1;1
9.18101921920736;1;1
8.303887542575412;1;0
61.93824534501306;1;1
176.09156306037;1;0
58.368883317172035;1;1
5.144022686667212;1;1
118.33739402526872;0;1
28.12104966088564;1;0
42.481878344491626;1;1
43.44489757273482;0;1
38.83112614071548;0;1
41.333286473804854;1;0
55.44578049337137;1;1
34.66424485390581;1;0
166.3445219759923;0;1
67.61595670126172;1;1
145.22558122045422;1;1
154.6134700935291;1;1
70.46659575757778;1;1
143.98338709535028;0;1
34.73215019966986;0;1
3.2967579291837446;0;1
59.54686572662392;0;1
119.64753559041078;1;0
24.90982998694231;1;0
178.24763023105112;1;1
78.15696035039441;0;1
50.61630632931709;1;0
67.49996298679574;0;1
25.079343995662384;1;0
170.91350595616726;1;1
129.91314491603805;1;0
52.01124068167268;1;0
139.95817519479914;1;1
27.215061220662154;1;0
124.86816016072554;1;1
30.7218231952617;1;0
141.5018861305036;0;1
108.4039942751093;1;0
97.75349493355236;1;0
42.3893268039809;1;1
4.5937355269213835;1;0
21.900853406300453;0;1
168.50355662808164;1;0
13.504270114346129;0;1
108.90750333863352;1;1
57.3050889787593;0;1
100.9300745135403;1;0
137.4392301384055;0;1
69.96085210913613;1;0
114.38515614819956;1;1
134.42562413863243;0;1
144.51043974412266;0;1
118.07315650325006;1;1
37.432740728630975;1;1
68.78267714322365;1;0
157.50534562895172;0;1
19.442690524470173;1;1
86.21050230428652;1;0
56.89994104651079;1;1
62.41815645031045;0;1
9.035531045980626;0;1
88.12524940301405;0;1
